lavine_speed_smooth,lavine_dist
1.32385182574873,38.6359627847282
1.19505765746896,38.6035259885739
1.0294554173065,38.5747226251972
0.966751525495524,38.5426054235984
1.002883092414,38.5057160094992
1.10645810880656,38.4648844008194
1.18049544990572,38.4230567181348
1.19999203791258,38.3785416342336
1.19517718398822,38.3343985681711
1.1178431323691,38.2975943615745
1.028638372874,38.2608993213398
0.898985252602524,38.2285780714598
0.932099376395381,38.1927805205028
1.02282611865184,38.1564441028681
1.1434553423702,38.1259620723963
1.30356989689026,38.085729112791
1.53468951681226,38.0459275792035
1.81870639467502,37.9988577548918
2.11983089176032,37.9469863190135
2.3156354493219,37.8905482063614
2.47681248918907,37.8376573895927
2.52093992051092,37.7819076837711
2.39242998131706,37.7313664564603
2.21324584604195,37.677034971692
2.01760237879829,37.6187007501003
1.93405925687164,37.559552898091
1.90550271108903,37.4957515351553
1.86819004088688,37.4275088810102
1.86730517856546,37.3581421015152
1.91268873730299,37.2806373427346
1.90346614741553,37.2053480979079
1.90399687338998,37.1337903325933
1.94402047440803,37.0588306941382
2.04086649403946,36.989000902621
2.17350767975542,36.9272677197718
2.23521646619503,36.8632508518714
2.32754272970329,36.8038664093992
2.38679463157575,36.7389200172637
2.34675799032098,36.6706511449811
2.34847424874535,36.5927339603397
2.31847286447784,36.5174326443522
2.42837063167705,36.4372320761196
2.35280950959382,36.3617677546912
2.36290962288222,36.2755898477875
2.21733258840702,36.1984505606207
2.11193251800646,36.1257342002208
1.99659577962171,36.0504374600087
1.87770540945074,35.9788139317182
1.87932574610087,35.9059675982433
1.87628160771438,35.8279553796222
1.9666637041958,35.7504984145578
2.13722738027627,35.6708333811505
2.25509017842112,35.5902542542899
2.43468464079699,35.5182429534697
2.41137614983896,35.4601771281109
2.50903808901835,35.4116160163752
2.56365879434926,35.3772843017055
2.68733003013547,35.3434126457817
2.64577767532533,35.3283892146599
2.51035600577887,35.3087590605872
2.38263544641517,35.2805896539868
2.31344102440541,35.2503877010296
2.06260791004458,35.2172137393576
1.78908850187832,35.1815633426387
1.49825343215228,35.1494265969973
1.33047060490758,35.1193088698653
1.13732642340754,35.0922216433557
0.908116382260985,35.0663075037578
0.746396540623041,35.0426000535705
0.658804758789464,35.0205605932072
0.639229410862008,35.0010517285138
0.795527387617808,34.9831441993498
0.975423926725276,34.9627988847575
1.20943048609659,34.9484350159503
1.51890416533837,34.9446213101158
1.83032785564922,34.9398247060113
2.06594820021494,34.9376325928718
1.97801368103625,34.9409115180758
1.80085913388067,34.9396394127072
1.71620807144099,34.9441086564531
1.63443983415111,34.9502184057554
1.59996399608941,34.9686463197148
1.44286724877249,34.9955181926672
1.39305167305027,35.0243498402711
1.28895434171886,35.0518134225606
1.19186126984418,35.0771068229893
1.08589824953657,35.1000935433127
1.04752971723168,35.1301431881767
0.917519880129786,35.1469801299998
0.650946358487827,35.1461963988153
0.456301418812331,35.158969146882
0.407048696402076,35.1791439512803
0.600558881088709,35.2045965392504
0.834457737278955,35.2450122442041
1.06733172392064,35.2821458195572
1.22389776345211,35.3210853253761
1.25676932665337,35.3543951736527
1.19036185570876,35.3804803692389
1.16563585160298,35.4083645971852
1.16357962494606,35.4363800286161
1.2920977883235,35.4661053362221
1.43231533318901,35.4997296871244
1.5155332683158,35.5304292980496
1.5826234179247,35.5680306036545
1.57212442093544,35.6122663208297
1.53961091483747,35.6544171407723
1.50685560014551,35.6930932567353
1.3964340704688,35.7284550518281
1.25057599068668,35.7605302723282
1.02337436337021,35.7861570892168
0.817417349392223,35.8071917705382
0.631729557255596,35.8239189462515
0.59552628858415,35.8279957501449
0.520353987374374,35.8237088431949
0.487813845192488,35.813306613816
0.445890713597182,35.7934616560692
0.672187630126927,35.753537957054
0.96746330332959,35.7088947741834
1.15302254876349,35.6619156517608
1.1141321693443,35.622891708598
1.15731356715883,35.5717704325846
1.23289425546636,35.5159778455219
1.48694468145707,35.4557048404062
1.70517008755013,35.3874307816151
1.91101817239235,35.3203184027792
2.09479410273233,35.2520774780338
2.25269883017475,35.1770249546632
2.25411591169951,35.1117595098309
2.20389645923543,35.0464670363519
2.13812643455794,34.9827443623338
2.26442396747717,34.924816381314
2.38427518094554,34.8746092109919
2.3521029030561,34.8243930016878
2.25288540097626,34.7688616687187
2.15881588308543,34.700206437981
2.157397800423,34.6303140676272
2.17810602235548,34.5574272987443
2.16997774886792,34.4809014884762
2.11079315315187,34.4079052063476
2.06267001168348,34.3304125445719
1.99833906904112,34.2524683673746
1.97708751627395,34.1757686776874
1.96103625039056,34.0966017460802
2.05378496089613,34.0067040203105
2.1594860460986,33.921327518318
2.26659887039103,33.8335202453499
2.27811888066132,33.7505461686548
2.28544650666348,33.6657869143512
2.31371216781237,33.5755267846686
2.40752956393235,33.4759122877092
2.56817449739782,33.3686209589578
2.62692054849815,33.267208658096
2.52253097571423,33.177356394291
2.34666815189199,33.0886695533834
2.20497146807499,33.003186984861
2.17864130066444,32.9165276083156
2.16989991860569,32.830955928643
2.16970974790063,32.7497477171413
2.13352714676243,32.6764909730543
2.19712123256174,32.5985231016575
2.33922149867549,32.518462031606
2.52267630474124,32.4370690554017
2.61952390946839,32.3555438000631
2.59713375495228,32.2792270437026
2.48624431857626,32.2117990497597
2.33450898705126,32.1505752966708
2.2380641411018,32.0814512352247
2.27824113618909,31.9982934740042
2.35272719908997,31.9102026746086
2.42414222047259,31.8206234800263
2.42073597849773,31.7303917493261
2.43533683245077,31.634343483703
2.5173926255547,31.5283776374491
2.65110682300811,31.4165682116459
2.74010169597508,31.3065476370503
2.79871406991769,31.1934598103705
2.83684489132764,31.0775292047647
2.96753343204224,30.952449063856
3.13379519170142,30.818715550446
3.27456702173078,30.6853547868898
3.27981550165017,30.5590850573835
3.1755691238773,30.438076617022
3.08195639017991,30.3166683835691
3.02450094274111,30.1984870760921
2.99934335502974,30.0833830953319
2.99660534832826,29.9670748555811
2.975250575223,29.8568578953262
2.92945117242828,29.755009602561
2.85846843669888,29.6569253989216
2.78448109176488,29.5599845901465
2.78934941218822,29.4627988048827
2.75756795173623,29.3684490158622
2.67047841371137,29.2909991787409
2.45574635105419,29.2206468628691
2.24784755560994,29.1474940243806
2.04771985150724,29.0813917188363
1.95284928132073,29.0135334769569
1.76767505383974,28.9544228456863
1.69264658370397,28.8980525369046
1.57106058300412,28.8439884683325
1.51901654703968,28.7997986549368
1.44618362874017,28.7526028550112
1.41388166332902,28.7075473157374
1.4378743585906,28.6669262315512
1.51333812176373,28.6267523767961
1.57697561488892,28.5951753025034
1.69311996771187,28.57098098907
1.88350395438182,28.5315607526017
2.06950858210295,28.514186640213
2.19703292300926,28.5184721683964
2.2964222583967,28.5133057719585
2.54606594911854,28.5114908581032
2.83496887150265,28.5056872380934
2.97608568433007,28.5031499615972
2.87076308710604,28.4893486792696
2.74681182512523,28.4813127753427
2.65248307760249,28.4682069495868
2.71198800804058,28.4519967166208
2.66815322474412,28.4331552565029
2.696012131461,28.4027278103794
2.67741517431382,28.3628671092416
2.7675155230235,28.3151629326797
2.86882724290044,28.2699757216769
3.11292970218488,28.2023256049018
3.47086490241346,28.1104941439616
3.80743934657581,28.0131744512363
3.97603998140586,27.9118497614275
4.14825233961993,27.8029860368864
4.99567771370485,27.6346709224771
5.98669074013224,27.430753091791
6.63575723923544,27.2881006811119
6.61712584598457,27.1414560709425
6.52091559090474,26.959427882431
6.74527622443245,26.7583472733818
7.09621451849874,26.5475318047102
7.6376597124109,26.308933243007
8.28501895978012,26.0562108526969
8.7394328741876,25.7937743791637
9.33113465401204,25.4963129445828
10.0085318111372,25.1758988461286
10.6972439140178,24.8344494093829
11.2675474411388,24.462047048152
11.6316378453344,24.0589932238758
11.7012597235833,23.6738433859925
11.705709388332,23.3025504064426
12.1827577650505,22.8336228213746
13.1979552856697,22.3581205028978
14.0131675878195,21.908170540675
14.253650019143,21.443065947821
14.345776543346,20.9621282999079
14.6828889624443,20.4697717737009
14.8624342050129,19.958082557563
15.4501788228579,19.4071003288848
15.7463529429372,18.8504201140585
16.446516667922,18.2576225646632
17.1339323792743,17.6277439286881
17.2662078941229,17.0457341802957
17.1211024079154,16.4887712336153
16.4692854499211,15.9292874766984
15.9338288763121,15.3848584466579
15.6721070597914,14.8138187481284
15.595261080128,14.1990104983305
15.8149699108563,13.6162829102696
15.9061006664762,13.0560333953694
15.7209579621033,12.4872514433321
15.8707000227397,11.9134123838303
15.7828033575354,11.3687100412404
15.3288169936655,10.836166138432
14.8315527902154,10.3299026377067
13.8807887433954,9.87127590109809
13.0478882353382,9.4456350700469
12.3303942069181,9.02721581425857
12.0307032273124,8.61379989078571
12.3467948971706,8.23233277874504
12.7409659312653,7.8462197655304
12.8574664016786,7.49839018392615
12.4380333616596,7.22825685999743
11.8462795899101,6.91411275384629
11.388218587666,6.62075656288615
11.0311331714353,6.37733455231886
10.1825015761176,6.18540992337614
9.92509839360261,5.97996426641498
9.64417941887403,5.81912957058872
9.81435912120059,5.68351849172676
9.47384639914249,5.55439600378835
9.32851118060485,5.47324492257564
9.44159281344536,5.36528749877395
9.54354484471221,5.28380877558036
9.62106950206976,5.22123706127197
9.28480029527069,5.18375340457086
8.95236243553022,5.20114768667455
9.07744022693525,5.28462906740861
9.2642163200762,5.42923039998304
9.89665544359133,5.57685343358601
9.97662032259036,5.73559105921962
9.87069057833597,5.88617840572302
9.63914349916778,6.08132952214399
9.5096831747696,6.30000695467077
9.48029272357359,6.5320565255515
9.49545574054262,6.78649551838061
9.34042233324281,7.06510244682977
9.27319934668675,7.32744699731769
8.84134420824014,7.58477795474594
8.28275967891491,7.81915468179266
7.65615356926515,8.03650187945601
7.01678059402227,8.2288389706568
6.44568808361464,8.4066892862351
5.72551564849836,8.55349608729086
4.9949778033948,8.68557343941089
4.30640687624946,8.79174132586941
3.69842514481913,8.9003142972931
3.12855738576285,8.98810123020986
2.50820824136175,9.01894973615553
1.68390340546601,9.02781344615627
1.02330902669415,9.02476618197391
0.859540244601473,8.99486890115136
0.936101717272727,8.9624679856611
1.05392937721359,8.92518047454504
1.28633180580371,8.84659026378525
1.64034529180988,8.76497875530226
2.18151845078202,8.66499442818632
